vehicle_class,entrance_site,exit_site,price
L3,39,29A,5.46
L3,39,34A,0.9
L3,39,48A,7.77
L3,39,B1,12.11
L3,39,B2,12.7
L3,39,B3,13.34
L3,40,15,18.94
L3,40,17,16.89
L3,40,18,15.79
L3,40,19,14.73
L3,40,20,14.04
L3,40,21,13.17
L3,40,22,11.71
L3,40,23,11.23
L3,40,24,10.82
L3,40,25,10.41
L3,40,26,9.82
L3,40,27,9.04
L3,40,28,8.44
L3,40,29,7.62
L3,40,30,5.85
L3,40,31,4.94
L3,40,32,4.21
L3,40,33,3.56
L3,40,34,2.95
L3,40,35,1.75
L3,40,36,1.47
L3,40,37,1.41
L3,40,38,1.26
L3,40,39,1.01
L3,40,41,1.12
L3,40,42,1.59
L3,40,43,2.49
L3,40,44,2.97
L3,40,45,3.24
L3,40,46,4.03
L3,40,47,5.15
L3,40,48,5.95
L3,40,49,7.83
L3,40,50,8.04
L3,40,16H,17.92
L3,40,21B,12.43
L3,40,25A,9.82
L3,40,29A,6.47
L3,40,34A,1.91
L3,40,48A,6.75
L3,40,B3,14.35
L3,41,15,20.07
L3,41,17,18.02
L3,41,18,16.92
L3,41,19,15.86
L3,41,20,15.17
L3,41,21,14.3
L3,41,22,12.84
L3,41,23,12.36
L3,41,24,11.95
L3,41,25,11.54
L3,41,26,10.95
L3,41,27,10.17
L3,41,28,9.57
L3,41,29,8.75
L3,41,30,6.98
L3,41,31,6.07
L3,41,32,5.34
L3,41,33,4.69
L3,41,34,4.08
L3,41,35,2.88
L3,41,36,2.6
L3,41,37,2.54
L3,41,38,2.39
L3,41,39,2.14
L3,41,40,1.12
L3,41,42,0.46
L3,41,43,1.37
L3,41,44,1.85
L3,41,45,2.12
L3,41,46,2.91
L3,41,47,4.03
L3,41,48,4.83
L3,41,49,6.71
L3,41,50,6.92
L3,41,21B,13.56
L3,41,25A,10.95
L3,41,29A,7.6
L3,41,34A,3.04
L3,41,48A,5.63
L3,41,B2,14.84
L3,41,B3,15.48
L3,42,15,20.53
L3,42,19,16.32
L3,42,20,15.63
L3,42,21,14.76
L3,42,22,13.3
L3,42,23,12.82
L3,42,24,12.41
L3,42,25,12
L3,42,26,11.41
L3,42,27,10.63
L3,42,28,10.03
L3,42,29,9.21
L3,42,30,7.44
L3,42,31,6.53
L3,42,32,5.8
L3,42,33,5.15
L3,42,34,4.54
L3,42,35,3.34
L3,42,36,3.06
L3,42,37,3
L3,42,38,2.85
L3,42,39,2.6
L3,42,40,1.59
L3,42,41,0.46
L3,42,43,0.9
L3,42,44,1.39
L3,42,45,1.66
L3,42,46,2.45
L3,42,47,3.57
L3,42,48,4.37
L3,42,49,6.25
L3,42,50,6.46
L3,42,21B,14.02
L3,42,25A,11.41
L3,42,29A,8.06
L3,42,34A,3.5
L3,42,48A,5.17
L3,42,B2,15.3
L3,42,B3,15.94
L3,43,15,21.43
L3,43,17,19.38
L3,43,18,18.28
L3,43,19,17.22
L3,43,20,16.53
L3,43,21,15.66
L3,43,23,13.72
L3,43,24,13.31
L3,43,25,12.9
L3,43,26,12.31
L3,43,27,11.53
L3,43,28,10.93
L3,43,29,10.11
L3,43,30,8.34
L3,43,31,7.43
L3,43,32,6.7
L3,43,33,6.05
L3,43,34,5.44
L3,43,35,4.24
L3,43,36,3.96
L3,43,37,3.9
L3,43,38,3.75
L3,43,39,3.5
L3,43,40,2.49
L3,43,41,1.37
L3,43,42,0.9
L3,43,44,0.48
L3,43,45,0.75
L3,43,46,1.54
L3,43,47,2.66
L3,43,48,3.46
L3,43,49,5.34
L3,43,50,5.55
L3,43,21B,14.92
L3,43,25A,12.31
L3,43,29A,8.96
L3,43,34A,4.4
L3,43,48A,4.26
L3,43,B2,16.2
L3,43,B3,16.84
L3,44,15,21.92
L3,44,17,19.87
L3,44,19,17.71
L3,44,20,17.02
L3,44,23,14.21
L3,44,24,13.8
L3,44,25,13.39
L3,44,26,12.8
L3,44,27,12.02
L3,44,28,11.42
L3,44,29,10.6
L3,44,30,8.83
L3,44,31,7.92
L3,44,32,7.19
L3,44,33,6.54
L3,44,34,5.93
L3,44,35,4.73
L3,44,36,4.45
L3,44,37,4.39
L3,44,38,4.24
L3,44,39,3.99
L3,44,40,2.97
L3,44,41,1.85
L3,44,42,1.39
L3,44,43,0.48
L3,44,45,0.27
L3,44,46,1.06
L3,44,47,2.18
L3,44,48,2.98
L3,44,49,4.86
L3,44,50,5.07
L3,44,21B,15.41
L3,44,25A,12.8
L3,44,34A,4.89
L3,44,48A,3.78
L3,44,B3,17.33
L3,45,15,22.19
L3,45,17,20.14
L3,45,18,19.04
L3,45,19,17.98
L3,45,20,17.29
L3,45,21,16.42
L3,45,22,14.96
L3,45,23,14.48
L3,45,24,14.07
L3,45,25,13.66
L3,45,26,13.07
L3,45,27,12.29
L3,45,28,11.69
L3,45,29,10.87
L3,45,30,9.1
L3,45,31,8.19
L3,45,32,7.46
L3,45,33,6.81
L3,45,34,6.2
L3,45,35,5
L3,45,36,4.72
L3,45,37,4.66
L3,45,38,4.51
L3,45,39,4.26
L3,45,40,3.24
L3,45,41,2.12
L3,45,42,1.66
L3,45,43,0.75
L3,45,44,0.27
L3,45,46,0.79
L3,45,47,1.91
L3,45,48,2.71
L3,45,49,4.59
L3,45,50,4.8
L3,45,16H,21.17
L3,45,21B,15.68
L3,45,25A,13.07
L3,45,29A,9.72
L3,45,34A,5.16
L3,45,48A,3.51
L3,45,B1,16.37
L3,45,B2,16.96
L3,45,B3,17.6
L3,46,15,22.98
L3,46,17,20.93
L3,46,18,19.83
L3,46,19,18.77
L3,46,20,18.08
L3,46,21,17.21
L3,46,22,15.75
L3,46,23,15.27
L3,46,24,14.86
L3,46,25,14.45
L3,46,26,13.86
L3,46,27,13.08
L3,46,28,12.48
L3,46,29,11.66
L3,46,30,9.89
L3,46,31,8.98
L3,46,32,8.25
L3,46,33,7.6
L3,46,34,6.99
L3,46,35,5.79
L3,46,36,5.51
L3,46,37,5.45
L3,46,38,5.3
L3,46,39,5.05
L3,46,40,4.03
L3,46,41,2.91
L3,46,42,2.45
L3,46,43,1.54
L3,46,44,1.06
L3,46,45,0.79
L3,46,47,1.12
L3,46,48,1.92
L3,46,49,3.8
L3,46,50,4.01
L3,46,21B,16.47
L3,46,25A,13.86
L3,46,29A,10.51
L3,46,34A,5.95
L3,46,48A,2.72
L3,46,B1,17.16
L3,46,B2,17.75
L3,46,B3,18.39
L3,47,15,24.1
L3,47,17,22.05
L3,47,18,20.95
L3,47,19,19.89
L3,47,20,19.2
L3,47,21,18.33
L3,47,23,16.39
L3,47,24,15.98
L3,47,25,15.57
L3,47,26,14.98
L3,47,27,14.2
L3,47,28,13.6
L3,47,29,12.78
L3,47,30,11.01
L3,47,31,10.1
L3,47,32,9.37
L3,47,33,8.72
L3,47,34,8.11
L3,47,35,6.91
L3,47,36,6.63
L3,47,37,6.57
L3,47,38,6.42
L3,47,39,6.17
L3,47,40,5.15
L3,47,41,4.03
L3,47,42,3.57
L3,47,43,2.66
L3,47,44,2.18
L3,47,45,1.91
L3,47,46,1.12
L3,47,48,0.8
L3,47,49,2.68
L3,47,50,2.89
L3,47,34A,7.07
L3,47,48A,1.6
L3,47,B3,19.51
L3,48,18,21.75
L3,48,19,20.69
L3,48,21,19.13
L3,48,22,17.67
L3,48,23,17.19
L3,48,24,16.78
L3,48,26,15.78
L3,48,27,15
L3,48,28,14.4
L3,48,29,13.58
L3,48,30,11.81
L3,48,31,10.9
L3,48,32,10.17
L3,48,33,9.52
L3,48,34,8.91
L3,48,35,7.71
L3,48,36,7.43
L3,48,37,7.37
L3,48,38,7.22
L3,48,39,6.97
L3,48,40,5.95
L3,48,41,4.83
L3,48,42,4.37
L3,48,43,3.46
L3,48,44,2.98
L3,48,45,2.71
L3,48,46,1.92
L3,48,47,0.8
L3,48,49,1.88
L3,48,50,2.09
L3,48,25A,15.78
L3,48,29A,12.43
L3,48,34A,7.87
L3,48,48A,0.8
L3,48,B2,19.67
L3,48,B3,20.31
L3,49,17,24.73
L3,49,18,23.63
L3,49,19,22.57
L3,49,23,19.07
L3,49,24,18.66
L3,49,25,18.25
L3,49,26,17.66
L3,49,27,16.88
L3,49,28,16.28
L3,49,29,15.46
L3,49,30,13.69
L3,49,31,12.78
L3,49,32,12.05
L3,49,33,11.4
L3,49,34,10.79
L3,49,35,9.59
L3,49,36,9.31
L3,49,37,9.25
L3,49,38,9.1
L3,49,39,8.85
L3,49,40,7.83
L3,49,41,6.71
L3,49,42,6.25
L3,49,43,5.34
L3,49,44,4.86
L3,49,45,4.59
L3,49,46,3.8
L3,49,47,2.68
L3,49,48,1.88
L3,49,50,0.21
L3,49,25A,17.66
L3,49,34A,9.75
L3,49,48A,1.08
L3,49,B1,20.96
L3,49,B2,21.55
L3,49,B3,22.19
L3,50,15,26.99
L3,50,17,24.94
L3,50,18,23.84
L3,50,19,22.78
L3,50,20,22.09
L3,50,21,21.22
L3,50,22,19.76
L3,50,23,19.28
L3,50,24,18.87
L3,50,25,18.46
L3,50,26,17.87
L3,50,27,17.09
L3,50,28,16.49
L3,50,29,15.67
L3,50,30,13.9
L3,50,31,12.99
L3,50,32,12.26
L3,50,33,11.61
L3,50,34,11
L3,50,35,9.8
L3,50,36,9.52
L3,50,37,9.46
L3,50,38,9.31
L3,50,39,9.06
L3,50,40,8.04
L3,50,41,6.92
L3,50,42,6.46
L3,50,43,5.55
L3,50,44,5.07
L3,50,45,4.8
L3,50,46,4.01
L3,50,47,2.89
L3,50,48,2.09
L3,50,49,0.21
L3,50,16H,25.97
L3,50,21B,20.48
L3,50,25A,17.87
L3,50,29A,14.52
L3,50,34A,9.96
L3,50,48A,1.29
L3,50,B1,21.17
L3,50,B2,21.76
L3,50,B3,22.4
L3,55,56,0.21
L3,55,57,0.47
L3,55,58,1.8
L3,55,59,2.65
L3,55,60,3.84
L3,55,61,4.6
L3,55,57A,1.07
L3,56,55,0.21
L3,56,57,0.26
L3,56,58,1.6
L3,56,59,2.44
L3,56,60,3.64
L3,56,61,4.4
L3,56,57A,0.86
L3,57,55,0.47
L3,57,56,0.26
L3,57,58,1.34
L3,57,59,2.18
L3,57,60,3.38
L3,57,61,4.14
L3,57,57A,0.6
L3,58,55,1.8
L3,58,56,1.6
L3,58,57,1.34
L3,58,59,0.84
L3,58,60,2.04
L3,58,61,2.8
L3,58,57A,0.74
L3,59,55,2.65
L3,59,56,2.44
L3,59,57,2.18
L3,59,58,0.84
L3,59,60,1.19
L3,59,61,1.96
L3,59,57A,1.58
L3,60,55,3.84
L3,60,56,3.64
L3,60,57,3.38
L3,60,58,2.04
L3,60,59,1.19
L3,60,61,0.76
L3,60,57A,2.78
L3,61,55,4.6
L3,61,56,4.4
L3,61,57,4.14
L3,61,58,2.8
L3,61,59,1.96
L3,61,60,0.76
L3,61,57A,3.54
L3,21B,15,6.51
L3,21B,17,4.46
L3,21B,18,3.36
L3,21B,19,2.29
L3,21B,20,1.61
L3,21B,21,0.74
L3,21B,22,0.72
L3,21B,23,1.2
L3,21B,24,1.61
L3,21B,25,2.02
L3,21B,26,2.61
L3,21B,27,3.4
L3,21B,28,3.99
L3,21B,29,4.82
L3,21B,30,6.59
L3,21B,31,7.5
L3,21B,32,8.23
L3,21B,33,8.87
L3,21B,34,9.48
L3,21B,36,10.96
L3,21B,39,11.42
L3,21B,40,12.43
L3,21B,41,13.56
L3,21B,42,14.02
L3,21B,45,15.68
L3,21B,46,16.47
L3,21B,47,17.59
L3,21B,48,18.39
L3,21B,49,20.27
L3,21B,50,20.48
L3,21B,16H,5.49
L3,21B,25A,1.61
L3,21B,29A,5.96
L3,21B,34A,10.52
L3,21B,48A,19.19
L3,21B,B1,1.94
L3,21B,B2,2.53
L3,21B,B3,3.17
L3,25A,15,8.12
L3,25A,17,6.07
L3,25A,18,4.97
L3,25A,19,3.91
L3,25A,20,3.22
L3,25A,21,2.35
L3,25A,22,0.89
L3,25A,23,0.41
L3,25A,24,0
L3,25A,25,0
L3,25A,26,0
L3,25A,27,0.79
L3,25A,28,1.38
L3,25A,29,2.21
L3,25A,30,3.98
L3,25A,31,4.89
L3,25A,32,5.62
L3,25A,33,6.26
L3,25A,34,6.87
L3,25A,35,8.07
L3,25A,36,8.35
L3,25A,39,8.81
L3,25A,40,9.82
L3,25A,41,10.95
L3,25A,42,11.41
L3,25A,43,12.31
L3,25A,45,13.07
L3,25A,46,13.86
L3,25A,48,15.78
L3,25A,50,17.87
L3,25A,16H,7.1
L3,25A,21B,1.61
L3,25A,29A,3.35
L3,25A,34A,7.91
L3,25A,48A,16.58
L3,25A,B1,2.3
L3,25A,B2,2.89
L3,25A,B3,3.53
L3,29A,15,12.47
L3,29A,17,10.42
L3,29A,18,9.32
L3,29A,19,8.26
L3,29A,20,7.57
L3,29A,21,6.7
L3,29A,22,5.24
L3,29A,23,4.76
L3,29A,24,4.35
L3,29A,25,3.94
L3,29A,26,3.35
L3,29A,27,2.56
L3,29A,28,1.97
L3,29A,29,1.14
L3,29A,30,0.63
L3,29A,31,1.54
L3,29A,32,2.27
L3,29A,33,2.91
L3,29A,34,3.52
L3,29A,35,4.72
L3,29A,36,5
L3,29A,38,5.21
L3,29A,39,5.46
L3,29A,40,6.47
L3,29A,41,7.6
L3,29A,42,8.06
L3,29A,43,8.96
L3,29A,45,9.72
L3,29A,46,10.51
L3,29A,47,11.63
L3,29A,48,12.43
L3,29A,50,14.52
L3,29A,16H,11.45
L3,29A,21B,5.96
L3,29A,25A,3.35
L3,29A,34A,4.56
L3,29A,48A,13.23
L3,29A,B1,6.65
L3,29A,B3,7.88
L3,34A,15,17.03
L3,34A,17,14.98
L3,34A,18,13.88
L3,34A,19,12.82
L3,34A,20,12.13
L3,34A,21,11.26
L3,34A,22,9.8
L3,34A,23,9.32
L3,34A,24,8.91
L3,34A,25,8.5
L3,34A,26,7.91
L3,34A,27,7.13
L3,34A,28,6.53
L3,34A,29,5.71
L3,34A,30,3.94
L3,34A,31,3.03
L3,34A,32,2.3
L3,34A,33,1.65
L3,34A,34,1.04
L3,34A,35,0.16
L3,34A,36,0.44
L3,34A,37,0.5
L3,34A,38,0.65
L3,34A,39,0.9
L3,34A,40,1.91
L3,34A,41,3.04
L3,34A,42,3.5
L3,34A,43,4.4
L3,34A,44,4.89
L3,34A,45,5.16
L3,34A,46,5.95
L3,34A,47,7.07
L3,34A,48,7.87
L3,34A,49,9.75
L3,34A,50,9.96
L3,34A,16H,16.01
L3,34A,21B,10.52
L3,34A,25A,7.91
L3,34A,29A,4.56
L3,34A,48A,8.67
L3,34A,B1,11.21
L3,34A,B2,11.8
L3,34A,B3,12.44
L3,48A,15,25.7
L3,48A,17,23.65
L3,48A,19,21.49
L3,48A,21,19.93
L3,48A,23,17.99
L3,48A,24,17.58
L3,48A,25,17.17
L3,48A,26,16.58
L3,48A,27,15.8
L3,48A,28,15.2
L3,48A,29,14.38
L3,48A,30,12.61
L3,48A,31,11.7
L3,48A,32,10.97
L3,48A,33,10.32
L3,48A,34,9.71
L3,48A,35,8.51
L3,48A,36,8.23
L3,48A,37,8.17
L3,48A,38,8.02
L3,48A,39,7.77
L3,48A,40,6.75
L3,48A,41,5.63
L3,48A,42,5.17
L3,48A,43,4.26
L3,48A,44,3.78
L3,48A,45,3.51
L3,48A,46,2.72
L3,48A,47,1.6
L3,48A,48,0.8
L3,48A,49,1.08
L3,48A,50,1.29
L3,48A,21B,19.19
L3,48A,29A,13.23
L3,48A,34A,8.67
L3,48A,B2,20.47
L3,48A,B3,21.11
L3,57A,55,1.07
L3,57A,56,0.86
L3,57A,57,0.6
L3,57A,58,0.74
L3,57A,59,1.58
L3,57A,60,2.78
L3,57A,61,3.54
L3,B1,15,8.45
L3,B1,17,6.4
L3,B1,18,5.3
L3,B1,19,4.24
L3,B1,20,3.55
L3,B1,21,2.68
L3,B1,22,1.41
L3,B1,23,1.89
L3,B1,24,2.3
L3,B1,25,2.71
L3,B1,26,3.3
L3,B1,27,4.09
L3,B1,28,4.68
L3,B1,29,5.51
L3,B1,30,7.28
L3,B1,31,8.19
L3,B1,33,9.56
L3,B1,37,11.71
L3,B1,38,11.86
L3,B1,39,12.11
L3,B1,41,14.25
L3,B1,45,16.37
L3,B1,46,17.16
L3,B1,49,20.96
L3,B1,50,21.17
L3,B1,16H,7.43
L3,B1,21B,1.94
L3,B1,25A,2.3
L3,B1,29A,6.65
L3,B1,34A,11.21
L3,B1,B2,0.59
L3,B1,B3,1.22
L3,B2,15,9.04
L3,B2,17,6.99
L3,B2,18,5.89
L3,B2,19,4.83
L3,B2,20,4.14
L3,B2,21,3.27
L3,B2,22,2
L3,B2,23,2.48
L3,B2,24,2.89
L3,B2,25,3.3
L3,B2,26,3.89
L3,B2,27,4.68
L3,B2,28,5.27
L3,B2,29,6.1
L3,B2,31,8.78
L3,B2,33,10.15
L3,B2,35,11.96
L3,B2,37,12.3
L3,B2,40,13.71
L3,B2,41,14.84
L3,B2,42,15.3
L3,B2,43,16.2
L3,B2,45,16.96
L3,B2,46,17.75
L3,B2,47,18.87
L3,B2,48,19.67
L3,B2,50,21.76
L3,B2,21B,2.53
L3,B2,25A,2.89
L3,B2,34A,11.8
L3,B2,B1,0.59
L3,B2,B3,0.64
L3,B3,15,9.68
L3,B3,17,7.63
L3,B3,18,6.53
L3,B3,19,5.46
L3,B3,20,4.78
L3,B3,21,3.9
L3,B3,22,2.63
L3,B3,23,3.12
L3,B3,24,3.53
L3,B3,25,3.94
L3,B3,26,4.53
L3,B3,27,5.32
L3,B3,28,5.91
L3,B3,29,6.74
L3,B3,30,8.51
L3,B3,31,9.42
L3,B3,32,10.15
L3,B3,33,10.79
L3,B3,34,11.4
L3,B3,35,12.6
L3,B3,36,12.88
L3,B3,37,12.94
L3,B3,38,13.09
L3,B3,39,13.34
L3,B3,40,14.35
L3,B3,41,15.48
L3,B3,42,15.94
L3,B3,43,16.84
L3,B3,44,17.33
L3,B3,45,17.6
L3,B3,46,18.39
L3,B3,47,19.51
L3,B3,48,20.31
L3,B3,49,22.19
L3,B3,50,22.4
L3,B3,16H,8.66
L3,B3,21B,3.17
L3,B3,25A,3.53
L3,B3,29A,7.88
L3,B3,34A,12.44
L3,B3,48A,21.11
L3,B3,B1,1.22
L3,B3,B2,0.64
H4,15,17,4.98
H4,15,18,7.66
H4,15,19,10.24
H4,15,20,11.9
H4,15,21,14.02
H4,15,22,17.55
H4,15,23,18.73
H4,15,24,19.73
H4,15,25,20.73
H4,15,26,22.14
H4,15,27,24.05
H4,15,28,25.49
H4,15,29,27.5
H4,15,30,31.8
H4,15,31,34.01
H4,15,32,35.77
H4,15,33,37.34
H4,15,34,38.82
H4,15,35,41.74
H4,15,36,42.41
H4,15,37,42.55
H4,15,38,42.92
H4,15,39,43.52
H4,15,40,45.98
H4,15,41,48.71
H4,15,42,49.83
H4,15,43,52.02
H4,15,45,53.85
H4,15,46,55.77
H4,15,47,58.48
H4,15,49,64.98
H4,15,50,65.5
H4,15,21B,15.81
